house,title,location,date_start,date_end,date_label,url,has_catalog,source
Phillips,The New York Watch Auction: XIV,New York,2026-06-13,2026-06-14,2026-06-13 – 2026-06-14,https://www.phillips.com/auction/NY080126,True,Phillips
