title,brand,price,url,img,description,source,date,sold
LEMANIA CHRONOGRAPH 818 'ROYAL NAVY ISSUED' 1975,Lemania,7850,https://falco-watches.com/products/lemania-chronograph-818-royal-navy-fleet-air-arm-1,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/LEMANIACHRONOGRAPH818_ROYALNAVYFLEETAIRARM_1258bfd4-c176-44b9-8aee-c9f15eeb96c8.jpg?v=1780732670,"THE ESSENTIALS MAKE: LEMANIA MODEL: 0552/924-3306 YEAR: 1975 BOX/PAPERS: NO /NO CASE DIAMETER: 38MM CASE MATERIAL: STAINLESS STEEL BRACELET MATERIAL: NATO MOVEMENT: MANUAL WIND From the mid-1940s to approximately 1970, Lemania was the exclusive supplier of mechanical chronographs to the British military. Under the specifications set by the Ministry of Defence, they were all monopusher chronographs, whereby the start, stop, and reset functions were controlled by a single button at the 2 o’clock position, helping to prevent the chronograph from being accidentally activated. In 1969, the MoD published a new specification, DEF-STAN 66-4, which was amended the following year to allow the manufacture of two-button chronographs. From that point onwards, four manufacturers dominated military chronograph supply with watches powered by the Valjoux 7733 movement: Hamilton, CWC, Newmark, and Precista. However, few people realise that Lemania produced one final small batch of chronographs in 1975 and 1976, totalling only 500 units. These were powered by the Lemania 1872 movement, which was also used in other military-issued chronographs, including those supplied to the South African Air Force, as well as civilian chronographs such as later Speedmasters. These watches very rarely come up for sale and remain among the most collectible British military watches. The present example comes from the 1975 batch and has remained in honest condition over the years. There are minor marks throughout the 38 mm fixed-bar case, as you would expect from an issued watch. The dial is lovely: all of the tritium lume plots are present and have aged to a gorgeous creamy hue. There is some minor bubbling to the dial, similar to what you might find on a Tudor Submariner from the same era. The movement has been freshly serviced and is running well at +5 s/d, with 250° amplitude and a 0.1 ms beat error. We paired it with these period brass military natos: if you know you know.",Falco Watches,2026-06-06,False
ROLEX SEA-DWELLER 16660 'TRIPLE SIX' GLOSS DIAL FULL SET,Rolex,10995,https://falco-watches.com/products/rolex-sea-dweller-16660-gloss-dial-1,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/ROLEXSEA-DWELLER16660_GLOSSDIAL_d44e5238-e7a4-4eb6-a076-15e0cf382235.jpg?v=1780602029,"THE ESSENTIALS MAKE: ROLEX MODEL: 16660 YEAR: 1984 BOX/PAPERS: YES/YES CASE DIAMETER: 40MM CASE MATERIAL: STAINLESS STEEL BRACELET MATERIAL: STAINLESS STEEL MOVEMENT: AUTOMATIC The Rolex 16660 Sea-Dweller is a testament to Rolex's long-standing legacy of combining superior craftsmanship with technical mastery. Introduced in 1978, the 16660 was a game-changer. Produced alongside its predecessor, the 1665, it elevated the functionality of the Sea-Dweller line to new heights. With a significantly improved water-resistance rating of 1,220 metres—thanks to its more robust case design, enhanced helium escape valve, and sapphire crystal—it set a new standard for professional dive watches. In the early phase of production, Rolex equipped the 16660 with matte dials. By 1983/84, gloss dials were introduced, like the example we have here. According to the recently published Submariner book, the 16660 has the lowest production numbers of all Sea-Dweller references. This example features the Mk5 dial made by Beyeler. The tritium lume on the hands and markers has aged beautifully, developing a rich, dark cream patina that contrasts sharply against the glossy black dial. The case is in superb condition, with full lugs and especially strong crown guards. It comes on its original full-link 93160/592 bracelet, fitted with an H-stamped clasp from 1983, also in excellent condition and showing minimal stretch. The movement has been freshly checked over and is running beautifully at +2 s/d, with 280° amplitude and a beat error of 0.0 ms. The watch comes all of its original boxes, booklets, and the original guarantee. The Triple Six is arguably the most important neo-vintage Rolex in terms of technical advancement. As a companion, it offers modern practicality with the unmistakable warmth and character of vintage Rolex.",Falco Watches,2026-06-06,False
TUDOR PRINCE OYSTERDATE 9071/8 '18K YELLOW GOLD',Tudor,4850,https://falco-watches.com/products/tudor-prince-oyster-date-9071-8-18k-yellow-gold,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/TUDORPRINCEOYSTERDATE90718_18KYELLOWGOLD_12.jpg?v=1779978659,"THE ESSENTIALS MAKE: TUDOR MODEL: 9071/8 YEAR: 1977 BOX/PAPERS: NO/NO CASE DIAMETER: 34MM CASE MATERIAL: 18K YELLOW GOLD BRACELET MATERIAL: LEATHER MOVEMENT: AUTOMATIC Among the many reasons we love vintage watches here at Falco is that we are constantly learning; even after many years of obsession, we are still discovering watches we've never handled before. Since Tudor's revival in recent years, led by the Black Bay line, the brand has introduced a fantastic catalogue of watches, including many crafted in precious metals like their big brother, Rolex. However, going back a few decades, the vast majority of watches made by Tudor were solid, purpose-built tool watches in stainless steel, designed to be more accessible than their Rolex counterparts. It is therefore amazing to handle the present example, a Tudor Prince Oysterdate ref. 9071/8: a 34 mm dress watch crafted entirely in 18k yellow gold. The 9071 draws comparisons to the Rolex Oyster Perpetual Date line, and just like the Rolexes, most 9071s were made in stainless steel, and occasionally in steel and gold (two-tone). Only in very rare instances do you find a 9071/8, which undoubtedly sold to someone who knew exactly what they liked, as the original price of this watch was many times higher than most stainless steel Rolex models of the period. Whatever the reason for its existence, we're grateful for it. The watch has survived in amazing condition after nearly 50 years. The case appears untouched, with minimal marks, and the original champagne dial is perfect, with the tritium lume aging to a gorgeous creamy hue. The movement came to us in perfect health, running at 0 s/d, with 250° amplitude and a 0.2 ms beat error. With its flat caseback, the 9071/8 wears like a hybrid between a sports watch and a dress watch. Incredibly cool.",Falco Watches,2026-06-05,False
ROLEX SUBMARINER 5513 'SPIDER DIAL',Rolex,8995,https://falco-watches.com/products/rolex-submariner-5513-spider-dial,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/ROLEXSUBMARINER5513_SPIDERDIAL.jpg?v=1780601246,"THE ESSENTIALS MAKE: ROLEX MODEL: 5513 YEAR: 1984 BOX/PAPERS: NO/NO CASE DIAMETER: 40MM CASE MATERIAL: STAINLESS STEEL BRACELET MATERIAL: STAINLESS STEEL MOVEMENT: AUTOMATIC The 5513 reference of the Submariner is arguably the most iconic of them all. It also offers the greatest variety within the model across its 25-year production run. Introduced in 1963 with pointed crown guard cases and charming gilt dials and hands, the reference evolved through to 1988/89, when it featured glossy dials with white gold-surrounded tritium markers. Gilt-dial 5513s were produced for only a few short years before matte dials were introduced around 1967. In the early 1970s, Rolex made another notable change, switching the primary depth measurement from metres to feet. This adjustment was likely driven by Rolex’s growing market share in the United States, where imperial measurements are standard. In the 1980s, Rolex entered a new era with the introduction of new movements, sapphire crystals, and updated case designs, led by “transitional” models such as the GMT-Master II 16760, the Sea-Dweller 16660, and the Explorer II 16550. However, the Submariner line quietly waited a few more years before the ref. 14060 replaced the 5513. The present example dates to 1984 and features a beautiful ""spider dial"" with white gold surrounds. Some of the early gloss dials had unusually thick lacquer; after years of UV exposure, the lacquer fractures on the surface, producing this spiderweb effect. The case is likely unpolished and shows only minor marks, as you would expect after more than four decades of life. The lume on the markers and hands has aged to an even, creamy hue. The correct early “flat four” bezel insert is still present. The original full-link 93150 bracelet with I-stamped clasp (1984) shows very mild stretch and will accommodate a 20 cm wrist. The movement has just been serviced and is running at +1 s/d, with 310° amplitude and a 0.1 ms beat error. The watch also passed a 5-bar pressure test. For many, these gloss-dial 5513s mark the end of the true “vintage Rolex” era. They are beautiful on the wrist and still underappreciated.",Falco Watches,2026-06-05,False
TUDOR BLACK BAY FIFTY-EIGHT M7939A1AORU 'BURGUNDY' 2X BRACELETS,Tudor,3250,https://falco-watches.com/products/tudor-black-bay-fifty-eight-burgandy-m7939a1aoru-0002,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/TUDORBLACKBAYFIFTY-EIGHT_BURGANDY_2XBRACELETS.jpg?v=1780601371,"THE ESSENTIALS MAKE: TUDOR MODEL: M7939A1AORU-0002 YEAR: 2025 BOX/PAPERS: YES /YES CASE DIAMETER: 39MM CASE MATERIAL: STAINLESS STEEL BRACELET MATERIAL: STAINLESS STEEL MOVEMENT: AUTOMATIC It’s hard to dispute that the Black Bay Fifty-Eight was the watch that reignited enthusiasm for Tudor among watch enthusiasts. At 39 mm, the BB58 echoes the proportions and charm of the vintage no-crown-guard Rolex Submariners more closely than any current Rolex. This 2025 example features the Burgundy dial, and came to us with minimal wear. The watch is photographed on the T-Fit Jubilee bracelet, which was purchased new at a cost of £900. The original Oyster-style bracelet, on which the watch was originally sold, is also included. The watch comes complete with its boxes, card, booklet, and tags.",Falco Watches,2026-06-05,False
TUDOR SUBMARINER 36 75090 'BLUE',Tudor,4250,https://falco-watches.com/products/tudor-submariner-36-75090-blue,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/TUDORSUBMARINER3675090_BLUE.jpg?v=1780601426,"THE ESSENTIALS MAKE: TUDOR MODEL: 75090 YEAR: 1993 BOX/PAPERS: NO/YES(SERVICE) CASE DIAMETER: 36MM CASE MATERIAL: STAINLESS STEEL BRACELET MATERIAL: STAINLESS STEEL MOVEMENT: AUTOMATIC Tudor, Rolex’s sister brand, has been producing Submariners since 1954, starting with the reference 7922. Conceived as a more affordable alternative to the Rolex Submariner, Tudor Subs were only discontinued in 1999. It's no secret we love vintage Tudor Subs here at Falco. Aside from the movement, these watches were largely manufactured by Rolex. But while Rolex took a steady, conservative approach, Tudor had far more creative freedom—leaving behind a brilliant catalogue of Submariners: black, blue, Snowflake, Lollipop... the list goes on. The reference 79090 is a well-loved neo-vintage classic, a direct contemporary of the Rolex 16610 at the time, and one of our favourites here at Falco. In comparison, the ref. 75090 and 73090 fly well under the radar, even among seasoned collectors. The “mid-size Subs” and “mini-Subs” were unique to Tudor and never appeared in the Rolex catalogue. Despite their smaller sizes, they didn't cut corners on any of the functionality found in their larger siblings. The ref. 75090 here features a 36 mm case and wears extremely well on the wrist. This example comes with the rarer blue dial, another Tudor speciality that we adore. The dial and hands are both period Tudor service replacements and remain in perfect condition. The original blue insert has faded beautifully to a ghost hue. An additional period-correct insert, which retains its blue colour, was sourced by the previous owner and fitted to the watch (both will be supplied, of course). The 9315 bracelet has only mild stretch and features an MA1-stamped clasp. It will accommodate a wrist up to 18.5 cm. The movement came to us in great health, running at -1 s/d, with 275° amplitude and a 0.3 ms beat error. A Rolex service document accompanies the watch. A beautiful shade of summer blue.",Falco Watches,2026-06-05,False
BREITLING CHRONOMAT 769 ‘FIRST EXECUTION’,Breitling,4995,https://falco-watches.com/products/breitling-chronomat-769-first-execution,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/BREITLINGCHRONOMAT769_FIRSTEXECUTION_1afd0047-624e-41dd-afbe-af2b9889386c.jpg?v=1779529284,"THE ESSENTIALS MAKE: BREITLING MODEL: 769 YEAR: 1942 BOX/PAPERS: NO /NO CASE DIAMETER: 36MM CASE MATERIAL: NICKEL PLATED BRASS BRACELET MATERIAL: STAINLESS STEEL MOVEMENT: MANUAL WIND Smart watches are commonplace these days. They tell you how healthy you are, when to brush your teeth, or what time Home and Away is on. But in the 1940s, this was the first smart watch. The Chronomat (a portmanteau of Chronograph and Mathematics ) was introduced in 1942 and was the first watch to feature a slide rule built into a wristwatch. Willy Breitling was so proud of his company’s invention that early 769 dials, like this one, bear the patent number 217012. The watch was designed for scientists, mathematicians, and engineers to help make calculations on the fly. Whether it be exchange rates, average speeds, multiplication, or division, the Chronomat could do it all. The example here is from the first year of production and is also the first iteration of the 769. The earliest examples do not have the red arrow between 5 and 6, and the Breitling signature is absent from the movement bridge—a feature that appeared around 1945/46. The dial and slide-rule bezel have remained untouched and have mellowed beautifully over time. The early non-luminous blued hands and red-painted chronograph hand remain, as do the correct subdial hands. The case is nickel-plated brass and is also untouched. You can see some of the base metal showing through, mainly around high-wear areas such as the edges of the lugs. The watchmaker did an incredible job servicing this. At eighty-four years old, it is still running at +14 s/d, with 300° amplitude and a 0.4 ms beat error. The watch is paired with a straight-end beads-of-rice-style steel bracelet, which will accommodate a 19 cm wrist. A serious slice of horological history for less than £5k!!",Falco Watches,2026-06-05,False
ROLEX EXPLORER 5504 'FULL SET',Rolex,24995,https://falco-watches.com/products/rolex-explorer-5504-collector-set,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/ROLEXEXPLORER5504_COLLECTORSET.jpg?v=1780601214,"THE ESSENTIALS MAKE: ROLEX MODEL: 5504 YEAR: 1957 BOX/PAPERS: YES/YES CASE DIAMETER: 36MM CASE MATERIAL: STAINLESS STEEL BRACELET MATERIAL: STAINLESS STEEL MOVEMENT: AUTOMATIC At Falco, we have the privilege of handling a diverse array of vintage Rolexes, among which this Explorer 5504 still truly stands out as a ""wow"" watch. The ref. 5504 debuted circa 1957 and had a production run of only one to two years, predominantly found with serials ranging from 221,000 into the late 300,000s. During its brief tenure, it was produced concurrently with the 6610, sharing the same case size but with a slightly slimmer mid-case and lower-profile caseback. The 5504, uniquely, features the name Explorer in silver, along with the signature Super Precision on the dial, rather than Officially Certified Chronometer . This reflects the fact that the 5504 was made as a more accessible alternative to the 6610, lacking chronometer certification. Consequently, a significant number of 5504 models were acquired through the NAAFI. This example is outstanding—and by far the best we have had the pleasure of handling. While most 5504 and 6610 models today are found with the later 1016 handset, this particular watch retains its original longer gilt hands and white seconds hand. A Geiger reading exceeding 20 μSv per hour confirms the authenticity of the radium on the dial and hands. The expandable 875088-stamped bracelet, a precursor to the later 6636, is still present and will accommodate a 19.5 cm wrist. The Rolex 5504 is also remarkably complete, accompanied by its original papers, service receipts, booklet, box, swing tag, and valuations spanning several decades—all under single ownership. Its calibre 1530 movement, with original rotor, was serviced last year and is currently running at 0 seconds per day, with 270° amplitude and a beat error of 0.3 ms. This is one of the most well-preserved examples of the 5504 to have surfaced on the market in recent years.",Falco Watches,2026-06-05,False
ROLEX SUBMARINER DATE 1680 MK2,Rolex,10495,https://falco-watches.com/products/rolex-submariner-date-1680-mk2-3,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/ROLEXSUBMARINERDATE1680MK2_4e4ef271-7508-498a-b732-02ba17454cd8.jpg?v=1780601620,"THE ESSENTIALS MAKE: ROLEX MODEL: 1680 YEAR: 1979 BOX/PAPERS: NO /NO CASE DIAMETER: 40 mm CASE MATERIAL: STAINLESS STEEL BRACELET MATERIAL: STAINLESS STEEL MOVEMENT: AUTOMATIC Rolex released the ref. 1680 in 1967 as the original ""Date Sub,"" more than a decade after the Submariner’s inception. It features a distinctly different case design and a unique “Top Hat” crystal with the iconic cyclops magnifier. In the first decade of its life, these watches were affectionately known as “Red Subs” due to the distinctive red lettering on their dials. Over time, the Red Sub has become one of the most sought-after vintage Rolex models—a ""grail"" for many collectors, with a price tag to match. In comparison, the ""White"" 1680s are perhaps some of the most under-appreciated vintage Rolexes. Produced between 1976 and 1979, they feature white text across three dial variants—commonly referred to as the Mk1, Mk2, and Mk3 white dials. The current example from 1979 sports a Mk2 dial in superb condition. The tritium lume on the markers and hands has aged to a rich, creamy hue, and the dial remains free of imperfections. The case has been polished in the past but remains strong—especially the lugs. The original Mk3 insert has faded to a striking blue colour, offering amazing contrast to the dial. The original silver date wheel is still present, and the full-link 93150 bracelet shows minimal stretch, the clasp is a service replacement from 1995. The watch comes with its original wallet with serial sticker and translation papers. The movement runs beautifully at +3 s/d, 295 amplitude, with a 0.4 ms beat error—an honest example of a Rolex icon.",Falco Watches,2026-06-05,False
HEUER CARRERA 2447T 'FIRST EXECUTION' TACHYMETER DIAL,Heuer,6495,https://falco-watches.com/products/heuer-carrera-2447t,https://cdn.shopify.com/s/files/1/0904/9201/0882/files/HEUERCARRERA2447T_FIRSTEXECUTION_TACHYMETERDIAL.jpg?v=1780600971,"THE ESSENTIALS MAKE: HEUER MODEL: 2447T YEAR: 1966 BOX/PAPERS: NO /NO CASE DIAMETER: 36 mm CASE MATERIAL: STAINLESS STEEL BRACELET MATERIAL: LEATHER MOVEMENT: MANUAL WIND As far as sports chronographs go, few would argue that the Heuer Carrera sits alongside the Rolex Daytona and Omega Speedmaster as one of the most iconic. Born in 1963, the original Carrera reference 2447 featured a 36 mm case and a three-subdial layout powered by the Valjoux 72 movement: elements it shared with the Daytona, which debuted the same year. More than six decades later, the 2447 has become one of the most collectible vintage Heuers. This comes as no surprise: the dial design is simple, sleek, and perfectly symmetrical. In fact, the 2447 has always been a top contender for the most visually pleasing chronograph ever made. Despite its relatively short production run, many dial variations were fitted to the 2447. The present example features a first-execution “tachymeter dial”, originally introduced around 1965. Otherwise similar to the white/silver dial 2447S, the 2447T features a red printed tachymeter scale (50–200) inside the minute/second track. The watch has survived in outstanding condition, celebrating its 60th birthday this year. The dial is in fantastic condition: all the printing remains sharp and retains its original colours. The original tritium lume on the dial and hands is all intact and has aged to a rich creamy hue. There are only minor marks around the hour counter at 6 o’clock and around the 1–2 o’clock markers. The case has only been lightly polished before, and the iconic angled lugs remain sharp. Inside, the Valjoux 72 movement came to us in excellent health, running at +3 s/d, with 296 amplitude and a 0.1 ms beat error. There’s nothing quite like a 2447: for years they have been among the most collectible vintage watches from any brand. Simply gorgeous.",Falco Watches,2026-06-05,False
