title,brand,price,url,img,description,source,date,sold
"3970EP, 'Big Hallmark' Second Series, Perpetual Calendar Chronograph, Platinum",Patek Philippe,800000,https://hairspring.com/products/3970ep-perpetual-calendar-chronograph-platinum,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/3970EP_Patek_Philippe_Perpetual_Calendar_Chronograph_Big_Hallmark-3.jpg?v=1774392586,"A Second Series 3970 in platinum, the singular known example combining an Italian calendar with the desirable Big Hallmark. Just 11 Second Series examples were produced in platinum, the rarest standard production metal, only two in Italian. The rarity of this configuration is matched by that of its condition, its case and dial unrestored and exceptional. The 3970 succeeded the 2499 in 1986, the mo",Hairspring,2026-03-25,False
"1941 Grönograaf, Steel",Grönefeld,225000,https://hairspring.com/products/1941-gronograaf-steel,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/1Gronefeld-Gronograaf-18copy.jpg?v=1773245279,"A Grönograaf, the very first chronograph from brothers Bart and Tim Grönefeld. Advancing the chronograph complication with bespoke architecture, it features a landmark 'soft reset' system through use of a centrifugal governor. Its 408 components are exceptionally well-finished, a dramatic exhibition of steel bridge work. Made in just 188 examples, this steel Grönograaf is amongst the most technica",Hairspring,2026-03-12,False
"Tank Louis, NSO, Platinum",Cartier,90000,https://hairspring.com/products/tank-louis-nso-platinum,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/Cartier_Tank_Louis_NSO_Platinum_in_case.jpg?v=1772428609,"A Tank Louis NSO with salmon dial, platinum case, and ruby cabochon. The Cartier Tank has become immediately recognizable even beyond the watch collecting community. Blued steel Breguet hands provide lovely contrast with the true-salmon tone, a subtle nod to those found on some early pre-1940s examples before sword hands became standard. Though this custom order Tank Louis was designed through Car",Hairspring,2026-03-02,False
"25654ST, Royal Oak Perpetual Calendar, Salmon Dial, Steel",Audemars Piguet,375000,https://hairspring.com/products/25654st-royal-oak-perpetual-calendar-salmon-dial-steel,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/Audemars-Piguet-25654-Salmon-Dial-Royal-Oak-Perpetual-Calendar-6.jpg?v=1775580913,"A ref. 25654ST with a special-request salmon dial, one of just a handful made. This is one of 315 examples of the 25654 in steel. The 25654 was Audemars Piguet's effort at blending high watchmaking complication with the utilitarian and disruptive Royal Oak case. Its production, alongside the ref. 5554, comprises the core of pre-leap year Royal Oak Perpetual Calendar collecting. The 25654 embodies ",Hairspring,2026-02-27,False
"2526R, Calatrava, Freccero Signature, Pink Gold",Patek Philippe,140000,https://hairspring.com/products/2526j-calatrava-frecerro-dial-yellow-gold,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/Patek-Philippe-2525-Freccero-8_fcd0c493-64e4-4ac6-a4f2-7b1246a72f4d.jpg?v=1771478868,"A ref. 2526R Calatrava with double signed Freccero first series enamel dial. During production of the 2526 in the 1950s enamel dials were standard practice but Patek now reserves the process only for special editions. The Freccero signature, a prominent Uruguayan retailer, adds additional context to this example’s personal history. It features Patek’s first ever automatic calibre, 12-600 AT, and p",Hairspring,2026-02-19,False
"Tank Cintrée, NSO, Platinum",Cartier,155000,https://hairspring.com/products/nso-cintree-platinum,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/NSO-Cintree-Luminous.jpg?v=1770752877,"A Tank Cintrée NSO produced through Cartier’s New Special Order program for one of their top clients. The project spanned 3 years resulting in a bespoke configuration; it features a platinum case, luminous Roman numerals, luminous Breguet hands, black gloss dial, and matching bloodstone cabochon. While this particular Cintrée was the product of a custom project, its design is incredibly intentiona",Hairspring,2026-02-06,False
"2915-1, Omega Speedmaster, Steel",Omega,90000,https://hairspring.com/products/2915-2-omega-speedmaster-steel,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/Omega-2915-8.jpg?v=1770590140,"A ref. 2915-1 Speedmaster, the first series of the first Speedmaster reference. A watch purpose built for racing drivers, its design focussed on precision and legibility. Its dial is high contrast, featuring the now famous broad arrow hand set. The 38.5mm straight lug case houses the most technically advanced movement used in a tool watch at the time, the calibre 321. The steel bezel features a hi",Hairspring,2025-12-02,False
Valet Tray,Other,300,https://hairspring.com/products/valet-tray-1,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/SmallTrayLIVE-2.jpg?v=1780275671,"Our valet trays are designed to be the ultimate option for temporary storage or display of your favorite watches. When placed on the top of a dresser or table, the soft leather allows a safe location to place your watch, reducing scratches from placement on a hard surface. Handcrafted in Italy and made of the finest materials, a solid wood frame wrapped in genuine leather, these trays are an aesth",Hairspring,2025-10-27,False
Watch Roll - Single,Other,225,https://hairspring.com/products/watch-roll-single,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/v21WRTN-1.jpg?v=1780604059,"Crafted from premium full-grain calfskin, our single watch roll bears the signature Saffiano crosshatch pattern in very high resolution and deep texture. Saffiano leather, originally used in high fashion, is famed for its durability while providing an elegant look. Opening the double snapped front reveals a genuine Alcantara lining and removable pillows for easy access. The single watch roll is th",Hairspring,2025-08-31,False
Spring Bar Tool - Steel,Other,50,https://hairspring.com/products/spring-bar-tool-steel-copy,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/SpringbarLIVE-1.jpg?v=1780275510,"The Hairspring Spring Bar Tool, fabricated in Switzerland by Bergeon, features fork and pusher working ends to accommodate strap changes for both drilled and blind tapped lugs. This quality steel tool displays fine Swiss design and manufacturing with expertly turned knurling that provides exceptional grip, precise machining and finishing throughout, and a laser engraved ""Hairspring"" logo. Bergeon ",Hairspring,2025-04-25,False
Watchmaker's Loupe - 2.5X,Other,85,https://hairspring.com/products/loupe-2-5x,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/LoupeLIVE-1.jpg?v=1780275319,"The Watchmaker's Loupe utilizes the highest quality materials, optics, and manufacturing methods to create a top of the line tool. This loupe features 2.5X magnification, allowing improved inspection and appreciation of the fine details of the watches you encounter. Manufactured by Bergeon in Switzerland, it features expertly turned knurling to provide grip as well as black anodization to create a",Hairspring,2025-04-12,False
Gold Buckle,Other,25,https://hairspring.com/products/gold-buckle,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/Hero-4014.jpg?v=1739334092,,Hairspring,2025-02-08,False
Exhibition Tray - Medium,Other,1000,https://hairspring.com/products/large-valet-tray-copy,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/MediumtrayLIVE-5_1d1f2363-5402-4613-9ef4-aee6da260a9a.jpg?v=1782521254,"Our exhibition trays are designed to be the ultimate option for showcasing your collection. Unlike valet trays, exhibition trays are made with social occasions in mind, providing a safe and luxurious place for presenting and discussing collections. Handcrafted in Italy and made of the finest materials, these trays both encourage social collecting and serve as a safe, beautiful display of your work",Hairspring,2025-01-31,False
Exhibition Tray - Large,Other,1200,https://hairspring.com/products/valet-tray,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/LargetrayLIVE-5.jpg?v=1782521475,"Our exhibition trays are designed to be the ultimate option for showcasing your collection. Unlike valet trays, exhibition trays are made with social occasions in mind, providing a safe and luxurious place for presenting and discussing collections. Handcrafted in Italy and made of the finest materials, these trays both encourage social collecting and serve as a safe, beautiful display of your work",Hairspring,2025-01-29,False
Watch Case - Eight,Other,950,https://hairspring.com/products/premium-8-watch-case,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/v28WTN-1.jpg?v=1780601457,"Our eight watch cases utilize the finest materials to provide an elegant yet secure storage option for up to 8 watches. A hardwood frame wrapped in the highest quality leather, sourced from the finest tanneries in France, creates a robust yet supple case exterior. The genuine Alcantara lining provides a luxurious feel and aesthetic that will protect even the softest case metals. The case fits watc",Hairspring,2025-01-29,False
Watch Roll - Four,Other,490,https://hairspring.com/products/oval-case,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/LIVE4watchovalcropd-2.jpg?v=1778638544,"Crafted from premium full-grain calfskin, our Saffiano 4 watch roll bears the signature crosshatch pattern in very high resolution and deep texture. Saffiano leather, originally used in high fashion, is famed for its durability while providing an elegant look. Opening the three snaps reveals a genuine Alcantara lining and removable pillows for easy watch access. Large enough for storing a small co",Hairspring,2025-01-29,False
Saffiano Strap,Other,140,https://hairspring.com/products/saffiano-strap,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/s11.jpg?v=1768085175,"Crafted from premium full-grain calfskin, our Saffiano bears the signature crosshatch pattern in very high resolution, deep texture. Saffiano leather, originally used in high fashion, is famed for its durability while providing both an elegant look and wearing experience. As our thinnest wearing strap, Saffiano sits close to the skin, creating a sleek look that perfectly matches more svelte or ref",Hairspring,2024-12-09,False
Alligator Strap,Other,250,https://hairspring.com/products/alligator-strap,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/s33.jpg?v=1768084479,"Hairspring alligator straps are made from only the center of the hides' belly center where the square scales are most uniform. This uniformity makes this the most desirable and valuable portion of the hide. Our alligator is durable and long lasting while providing a soft, luxurious wearing experience. As the most classically luxurious strap material, alligator provides an elegant look well-suited ",Hairspring,2024-12-09,False
Suede Strap,Other,140,https://hairspring.com/products/suede-strap,https://cdn.shopify.com/s/files/1/0617/0830/4465/files/Hairspring-Strap-126.jpg?v=1768082040,"The unique texture of a quality suede strap not only provides a refined casual aesthetic, but an incredibly comfortable and soft wearing experience. Our suede is soft to the touch yet durable, growing increasingly pliable with time. Crafted with goat hides meticulously selected from the most established French tanneries and worked in Belgium, this suede is the perfectly balanced middle ground betw",Hairspring,2024-10-24,False
