title,brand,price,url,img,description,source,date,sold
1977 Rolex Datejust Ref. 16014 | White Dial,Rolex,6250,https://sierratimeco.com/products/1977-rolex-datejust-ref-16014-white-dial,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/7G6A8148.jpg?v=1787015631,"White Dial Case: Excellent condition holes case with thick and even lugs. 18K white gold fluted bezel is crisp and remains sharp. Overall very light signs of use. 5,425,XXX serial. Dial: Excellent condition white dial with matching hands. Bracelet: The 20 link jubilee bracelet is in excellent condition. The clasp is stamped with a B code dating it to 1977. Accessories: None. Watch only. Notes: A e",Sierra Time Co,2026-08-17,False
2005 Rolex Submariner Ref. 14060m | Two-Liner,Rolex,10250,https://sierratimeco.com/products/2005-rolex-submariner-ref-14060m-two-liner-1,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/7G6A8151.jpg?v=1787015493,Two-Liner Case: Excellent condition 40mm case with thick lugs. Very light signs of wear from use. F-serial. Dial: Excellent 2-liner black swiss made superluminova dial with matching hands. Bracelet: The 11 link oyster bracelet is in excellent condition and remains tight. The clasp is stamped with an PJ code dating it to 2008. Includes divers extension. Accessories: None. Watch only. Notes: A do an,Sierra Time Co,2026-08-17,False
New Old Stock Jubilee Bracelets | Ref. 62510H,Other,4250,https://sierratimeco.com/products/new-old-stock-jubilee-bracelets-ref-62510h,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/7G6A8065.jpg?v=1786665879,New Old Stock Bracelet: New and stickered jubilee bracelet with 502T end links. The clasps are stamped with a CP code indicating they are service units. Two Available. Notes: Need a fresh jubilee bracelet?,Sierra Time Co,2026-08-13,False
1989 Rolex Day-Date Ref. 18239 | Silver Dial | 18K White Gold | Box and Papers,Rolex,25950,https://sierratimeco.com/products/1989-rolex-day-date-ref-18239-silver-dial-18k-white-gold-box-and-papers,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/1_0cfda352-631e-4b65-834b-1f37ece8b455.jpg?v=1786663748,Stealth Wealth Case: The unpolished 18k white gold 36mm case is in excellent condition with strong lugs and light signs of wear. L-serial. Dial: Excellent condition silver tritium dial. The lume on the dial and hands has retained a clean white hue. Bracelet: The 22 link 18k yellow gold president bracelet is in excellent condition and remains tight. The clasp is stamped with an N code dating it to ,Sierra Time Co,2026-08-13,False
1994 Rolex Explorer II Ref. 16570 | Golden Tritium Dial,Rolex,9550,https://sierratimeco.com/products/1994-rolex-explorer-ii-ref-16570-golden-tritium-dial,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/7G6A8037.jpg?v=1786663562,"Tritium Polar Case: Excellent condition 40mm holes case with thick and even lugs. Bezel retains factory brushed finish. Overall very light signs of wear. S-serial. Dial: Excellent white tritium dial with matching hands. The tritium has aged evenly to an attractive cream tone, with excellent color consistency between dial and hands. Bracelet: The 12 link oyster bracelet is in excellent condition an",Sierra Time Co,2026-08-13,False
1996 Rolex Explorer I Ref. 14270 | Tritium Dial,Rolex,6950,https://sierratimeco.com/products/1996-rolex-explorer-i-ref-14270-tritium-dial-1,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/7G6A8038.jpg?v=1786663427,Only the Essentials Case: Excellent condition 36mm no-holes case with thick and sharp lugs. Very light signs of wear throughout. T-serial. Dial: Excellent black tritium dial with matching hands. The tritium has taken on a creamy golden hue that matches between the dial and hands. Bracelet: The 12 link oyster bracelet is in excellent condition. The clasp is stamped with a V code dating it to 1996. ,Sierra Time Co,2026-08-13,False
2003 Rolex GMT Master II Ref. 16710 | Ghost Pepsi | Box and Papers,Rolex,14950,https://sierratimeco.com/products/2003-rolex-gmt-master-ii-ref-16710-ghost-pepsi-box-and-papers-1,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/1_305dee9a-9ec5-4949-b726-62547589ca5a.jpg?v=1786471666,"Ghost Pepsi Case: Excellent condition 40mm holes case with thick lugs featuring sharp and prominent bevels. Very light signs of wear from previous use. K-serial. Dial: Excellent black luminova dial with matching hands. Bracelet: The 12 link oyster bracelet is in excellent condition and remains tight. The clasp is stamped with an AD code dating it to 2003. Accessories: Inner/outer boxes, booklets, ",Sierra Time Co,2026-08-11,False
2005 Rolex Submariner Date Ref. 16610LV Kermit | Box and Papers,Rolex,15950,https://sierratimeco.com/products/2005-rolex-submariner-date-ref-16610lv-kermit-box-and-papers-1,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/1_bb17f0a3-398b-45fd-8527-3aa4812bf6a6.jpg?v=1785890329,Green Sub Case: Excellent condition no-holes case with very light signs of wear. The green bezel insert in excellent condition. D-Serial. Dial: Excellent swiss made super luminova maxi dial with matching hands. Bracelet: The 11.5 link SEL oyster bracelet is excellent and remains tight. The clasp is stamped with an MA code dating it to 2005. Includes divers extension. Accessories: Inner/outer boxes,Sierra Time Co,2026-08-04,False
1986 Rolex Submariner Ref. 5513 | Creamy Tritium | Box and Papers,Rolex,14950,https://sierratimeco.com/products/1986-rolex-submariner-ref-5513-creamy-tritium-box-and-papers,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/1_bed82d1e-51a1-4055-a746-df2224c2e613.jpg?v=1785890140,"White Gold Surrounds Case: Excellent condition unpolished 40mm case with thick, even lugs. Light signs of wear from use. 9,037,XXX serial. Dial: The black white gold surround dial is excellent. The lume has aged to a warm, creamy hue, and the hands are slightly lighter. Bracelet: The 11 link oyster bracelet is in excellent condition and remains tight. The clasp is stamped with a K clasp code datin",Sierra Time Co,2026-08-04,False
2008 Rolex Submariner Date Ref. 16610 | No-Holes Case | Box and Papers,Rolex,11950,https://sierratimeco.com/products/2008-rolex-submariner-date-ref-16610-no-holes-case-box-and-papers,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/1_f9bd8531-5d92-4f60-85d6-bd5d503a3dc6.jpg?v=1785524671,"No-Holes 16610 Case: Excellent condition no-holes case with very light signs of wear. M-Serial. Dial: Excellent swiss made super luminova dial with matching hands. Bracelet: The 11.5 link SEL oyster bracelet is excellent and remains tight. The clasp is stamped with an EO code dating it to 2007. Includes divers extension. Accessories: Inner/outer boxes, booklet, hangtag, cleaning cloth, and origina",Sierra Time Co,2026-07-31,False
2004 Rolex Submariner Date Ref. 16610LV Kermit | Mint Condition | Box and Papers,Rolex,15550,https://sierratimeco.com/products/2004-rolex-submariner-date-ref-16610lv-kermit-mint-condition-box-and-papers,https://cdn.shopify.com/s/files/1/0938/8933/1494/files/1_c7c52424-c7de-4d3f-9658-556b54f7644c.jpg?v=1785359779,Green Sub Case: Excellent unpolished condition no-holes case with minimal signs of wear. The green bezel insert in excellent condition. F-Serial. Dial: Excellent swiss made super luminova maxi dial with matching hands. Bracelet: The 11.5 link SEL oyster bracelet is excellent and remains tight. The clasp is stamped with a CL code dating it to 2004. Includes divers extension. Accessories: Inner/oute,Sierra Time Co,2026-07-29,False
